C84H24_600F38F 0.00003471 -3216.57902488 -125.5047028632 84 24 24 1.91029861 1.91754838 1.92173761 1.94026272 2.42491591 2.42685433 2.42895670 2.42988271 2.43183099 2.43189579 2.44309885 2.44482758 2.45511267 2.45533798 2.46042296 2.46108083 2.46276912 2.46343397 2.46719533 2.46867362 2.47523991 2.47532631 2.47849522 2.47852252 114 1.43251717 1.42252452 1.42036125 1.42563877 1.42162975 1.43209472 1.42211526 1.42496431 1.42194510 1.43090109 1.42230966 1.42083955 1.42486078 1.43175459 1.41811132 1.43555395 1.42431387 1.43743543 1.43237144 1.43464231 1.42615937 1.41641241 1.42985932 1.43251464 1.42648449 1.43491294 1.41948856 1.44019261 1.43897512 1.43067600 1.42167234 1.42237667 1.42219114 1.42790132 1.42127957 1.43140612 1.41882970 1.43124203 1.43133452 1.42216369 1.43111018 1.42154103 1.41987206 1.42824025 1.45764082 1.41350292 1.39887801 1.41882473 1.41886530 1.42732766 1.43284116 1.42322466 1.43095504 1.42003050 1.43089191 1.42421216 1.43139950 1.43455864 1.42823897 1.43242036 1.43019631 1.41672076 1.42193679 1.42834611 1.42868457 1.45537018 1.40583949 1.41746378 1.46332121 1.39677093 1.40085191 1.42336388 1.42476290 1.39883202 1.43533937 1.41742548 1.41953851 1.43075171 1.41964233 1.41778990 1.42361378 1.43093835 1.43117916 1.42448340 1.42504389 1.43085110 1.39793587 1.43597718 1.36204453 1.37842822 1.40789333 1.43256296 1.43426584 1.39589000 1.36125121 1.39912882 1.42730178 1.36242722 1.36443505 1.42164580 1.41170893 1.37228460 1.38574216 1.39001932 1.36232564 1.43519784 1.40108612 1.39865098 1.43732987 1.43726335 1.39900475 1.36181136 1.40066990 1.43565957 24 1.08396388 1.08425328 1.08731441 1.08345997 1.08723564 1.08712267 1.08725885 1.08783897 1.08295814 1.08711910 1.08286213 1.08716322 1.08292002 1.08712773 1.08280119 1.08302776 1.08644205 1.08731473 1.08722332 1.08801332 1.08728091 1.08727528 1.08802240 1.08723295
C84H24_608C3044 0.00003225 -3216.57373788 -125.4655205232 84 24 24 1.90923796 1.91661990 1.92691024 1.94437269 2.42621881 2.42823126 2.43067504 2.43127291 2.43129773 2.43226972 2.44294892 2.44504078 2.45626982 2.45934129 2.46111775 2.46129622 2.46143843 2.46449848 2.46609772 2.46705298 2.46780720 2.46785553 2.47117765 2.48122231 114 1.42688395 1.43282427 1.42164726 1.42969692 1.42198782 1.42982562 1.41916763 1.42496204 1.42118957 1.43064985 1.42305652 1.41294336 1.42725338 1.42606759 1.41371815 1.43613948 1.42989779 1.43624072 1.42640844 1.42880322 1.42879051 1.41596568 1.42876107 1.43141916 1.43086260 1.43029442 1.41686601 1.43278440 1.43395917 1.43252189 1.42890687 1.41479206 1.43997905 1.43951897 1.43069106 1.43244909 1.42263391 1.42321689 1.43440514 1.42202796 1.43759480 1.42237459 1.42025607 1.42916365 1.46161887 1.41044510 1.39092044 1.41592762 1.41919497 1.42565724 1.43691044 1.42426280 1.42245565 1.41655201 1.43513632 1.42103102 1.42275450 1.41987197 1.43631959 1.44127753 1.43008664 1.41992002 1.42669785 1.42186306 1.43091749 1.44024293 1.42588667 1.42704784 1.43074786 1.41593072 1.42184460 1.42839506 1.42850526 1.45317051 1.40757275 1.41973060 1.46627736 1.38883835 1.39881587 1.42168849 1.42415136 1.40667718 1.42661962 1.42372705 1.42326330 1.42165542 1.40573797 1.42765719 1.36913699 1.38160997 1.40501275 1.43490602 1.43679962 1.39227509 1.36024077 1.40743933 1.41672091 1.38407343 1.44263724 1.44235201 1.38711912 1.35640451 1.40941905 1.42183220 1.36720886 1.36612513 1.41969453 1.41377394 1.37050961 1.38396562 1.39173637 1.36985389 1.42363124 1.42463819 24 1.08398166 1.08433545 1.08722745 1.08360407 1.08724603 1.08713845 1.08728981 1.08780471 1.08784261 1.08725098 1.08721728 1.08793813 1.08308784 1.08715666 1.08296177 1.08715195 1.08285873 1.08712721 1.08275112 1.08309202 1.08642816 1.08722306 1.08732031 1.08732459
C84H24_60FF704B 0.00006161 -3216.56939412 -125.3531243993 84 24 24 1.93753092 1.94504818 1.95639169 2.39468493 2.43002482 2.43179015 2.43231081 2.43239110 2.44341491 2.45502152 2.45855550 2.45874443 2.45976080 2.46250222 2.46311060 2.46606580 2.46610025 2.46835540 2.46862108 2.47591327 2.47612319 2.47921757 2.47927427 2.48497641 114 1.42272230 1.43213948 1.41963045 1.43141012 1.41951831 1.42681426 1.42023901 1.43008391 1.42140955 1.43020643 1.42083534 1.41601061 1.43028079 1.42620435 1.41309607 1.43682047 1.43442658 1.43631721 1.42663684 1.42733697 1.43209191 1.41691391 1.43597485 1.43644671 1.43095976 1.42265241 1.42224290 1.42204064 1.43181695 1.42302914 1.43037288 1.41786715 1.43090816 1.43095360 1.43342790 1.43242879 1.42260567 1.43168546 1.42298977 1.42144337 1.44384904 1.42971002 1.42023122 1.42873469 1.46485070 1.40746676 1.38049375 1.41466464 1.42105748 1.42456743 1.43980178 1.42570127 1.42060537 1.41478855 1.43658208 1.42870830 1.42178317 1.42628592 1.42408479 1.43893397 1.45989144 1.39747508 1.41063827 1.42432703 1.42483522 1.39961325 1.43511623 1.41816375 1.41952134 1.43036636 1.41952814 1.41805865 1.42316513 1.43193517 1.43180260 1.42498459 1.42321380 1.43042435 1.39447613 1.46458263 1.40112726 1.43422081 1.42768294 1.42855788 1.39916607 1.41485355 1.41231429 1.38140901 1.38374425 1.40210348 1.43630599 1.43822772 1.38783492 1.35869598 1.41134013 1.41001800 1.38927185 1.43753205 1.43546148 1.40488339 1.35939889 1.38145322 1.36277627 1.43485860 1.40193567 1.39794238 1.43772902 1.43781949 1.39765553 1.36151761 1.40234180 1.43425434 1.36324193 1.39996163 24 1.08434692 1.08459712 1.08417817 1.08703449 1.08356783 1.08721131 1.08713138 1.08728402 1.08775794 1.08775745 1.08729654 1.08712823 1.08357457 1.08723907 1.08734711 1.08722849 1.08803838 1.08729367 1.08729894 1.08802623 1.08734992 1.08721544 1.08377248 1.08647280
C84H24_61D6DE1F 0.00004690 -3216.55891022 -125.2722930838 84 24 24 1.94719358 1.95721872 1.96244595 2.41615217 2.42708262 2.42941048 2.43078831 2.43358800 2.44067448 2.44406833 2.44712590 2.45462843 2.46045621 2.46340445 2.46386518 2.46603234 2.46690404 2.46797797 2.46897711 2.47353909 2.47355399 2.47655458 2.47677883 2.48139357 114 1.42502217 1.42459610 1.42386163 1.43033211 1.41781060 1.42930033 1.41816499 1.42005688 1.42603507 1.43142588 1.42496703 1.41776239 1.42582154 1.42836770 1.41357257 1.44427783 1.42838103 1.44817075 1.42265024 1.43252730 1.42862613 1.41666382 1.43277286 1.43520147 1.42825019 1.42647891 1.42366814 1.42325826 1.43380436 1.42516663 1.42557434 1.41615583 1.43031292 1.42963435 1.42686838 1.42910413 1.41765818 1.43120848 1.43353584 1.41855388 1.43107003 1.42023685 1.37768935 1.47244526 1.42121730 1.39994711 1.42162652 1.41534851 1.43188662 1.43986763 1.39264963 1.42607163 1.41369344 1.44232578 1.42902367 1.42489250 1.42507457 1.42585558 1.44416283 1.46165247 1.39447224 1.40694934 1.42267830 1.42483436 1.40319747 1.43302303 1.41948798 1.41923414 1.42920550 1.42031583 1.42211792 1.42248205 1.43474422 1.43382602 1.43015368 1.42075100 1.42856122 1.42427152 1.43017945 1.44430627 1.42150947 1.42692565 1.42707328 1.43170371 1.42151390 1.40078061 1.43163871 1.36502105 1.40799145 1.42130607 1.40258375 1.37443105 1.39679645 1.41775268 1.38235750 1.43990681 1.43777073 1.40137115 1.35740626 1.38457320 1.36451735 1.43262848 1.40464334 1.39500068 1.43937148 1.43990877 1.39142561 1.35955637 1.40754625 1.42367144 1.36810011 1.37420266 1.41429050 1.42902214 24 1.08472492 1.08444128 1.08783794 1.08713629 1.08399356 1.08689609 1.08652876 1.08759268 1.08768743 1.08728078 1.08709511 1.08365132 1.08725192 1.08730472 1.08723440 1.08802603 1.08724494 1.08727727 1.08793142 1.08359089 1.08716757 1.08351820 1.08732590 1.08732241
C84H24_638A3858 0.00025307 -3216.55168168 -125.1921870611 84 24 24 1.94699265 1.96124840 1.96857582 2.39948823 2.41644116 2.43268148 2.43382964 2.44233950 2.44343654 2.44397558 2.45389002 2.45879666 2.45885177 2.46224823 2.46446975 2.46467712 2.46538451 2.46542552 2.46701897 2.47052292 2.47062006 2.47255215 2.48129332 2.48408963 114 1.42611511 1.42603064 1.42259676 1.43028571 1.41745867 1.41471141 1.42865898 1.43537338 1.42608281 1.42913644 1.41429310 1.42351835 1.42438298 1.42786671 1.42905897 1.42261153 1.43574608 1.41947344 1.42943840 1.41958931 1.42861923 1.41969017 1.44119418 1.44183683 1.43034389 1.42367991 1.41727996 1.42501734 1.42728967 1.42283570 1.42880233 1.41824335 1.43169276 1.42930018 1.43486179 1.42234058 1.41226197 1.43547337 1.43647600 1.42453918 1.42742029 1.44364086 1.45642428 1.41697270 1.42910638 1.40304286 1.42920759 1.41516381 1.41320453 1.37361682 1.38181594 1.47132199 1.42406398 1.41502902 1.43002929 1.43761155 1.39471161 1.42521415 1.42043315 1.44202158 1.42189963 1.42413225 1.41396224 1.44211210 1.44661973 1.42114312 1.41982692 1.43092408 1.41705828 1.42175084 1.42133552 1.43998940 1.43561337 1.42025024 1.41553837 1.43540890 1.42954378 1.42013840 1.42508729 1.42507685 1.43781144 1.46514593 1.38109938 1.40838565 1.41615732 1.41126679 1.38375581 1.39773412 1.40559907 1.41850337 1.40815444 1.37702397 1.39215298 1.42527576 1.37750083 1.44502865 1.44482290 1.38298125 1.35529029 1.41922359 1.41115409 1.39027706 1.44241226 1.44261448 1.38592462 1.35757562 1.41620285 1.40895078 1.39156258 1.43748992 1.43574727 1.40349842 1.35989436 1.38340809 24 1.08713151 1.08369704 1.08474766 1.08431957 1.08697851 1.08364456 1.08655772 1.08400506 1.08692667 1.08653910 1.08767308 1.08782466 1.08727300 1.08724104 1.08794507 1.08794258 1.08724977 1.08727899 1.08786358 1.08781747 1.08728773 1.08714183 1.08374264 1.08723852
C84H24_65FB2E3A 0.00002782 -3216.57059437 -125.2784206786 84 24 24 1.94335947 1.94601226 2.42675904 2.43055549 2.43367958 2.43450368 2.45799087 2.46144555 2.46173439 2.46273060 2.46279291 2.46368064 2.46638889 2.46652303 2.46660841 2.46693055 2.46732981 2.46799784 2.47130765 2.47269195 2.47936407 2.48208978 2.48400051 2.48603778 114 1.42991753 1.41953271 1.42951162 1.42240465 1.42423065 1.43153896 1.42529992 1.41903421 1.42832879 1.43645987 1.42678772 1.42527239 1.41440624 1.43214005 1.42845807 1.43193447 1.42299596 1.42425069 1.43769246 1.43358146 1.42149241 1.42406855 1.42834725 1.42070034 1.41979673 1.43142752 1.42240755 1.43471604 1.43595286 1.42927459 1.41389688 1.41628267 1.42688868 1.42495043 1.42455653 1.43803181 1.42683355 1.42379421 1.43317002 1.46978362 1.38744378 1.38690617 1.42170764 1.42598219 1.41019074 1.42549823 1.42077013 1.41703993 1.42459255 1.42875665 1.42131758 1.42193026 1.42869266 1.43542909 1.40454820 1.45500441 1.39244293 1.43914078 1.42024346 1.43012617 1.41606499 1.41829347 1.41876480 1.42712936 1.43334169 1.42243265 1.42262627 1.42328559 1.43569643 1.42292187 1.42113213 1.41063909 1.44471662 1.44478873 1.41864954 1.41942148 1.43719007 1.42609927 1.42206436 1.42452904 1.42186549 1.43223076 1.41138651 1.42392996 1.37159137 1.42253027 1.42653847 1.42924948 1.40721092 1.36896206 1.39324234 1.43932757 1.35934350 1.37727057 1.41003378 1.43171753 1.43370085 1.39848484 1.36275330 1.40164897 1.42313573 1.37978832 1.44508931 1.44513153 1.38031725 1.35551005 1.42340685 1.40172914 1.40103443 1.43213419 1.42862428 1.42047194 1.36704942 1.37320134 24 1.08460089 1.08420544 1.08462646 1.08723231 1.08734250 1.08719757 1.08737485 1.08796169 1.08731124 1.08721780 1.08345925 1.08727550 1.08713939 1.08728735 1.08782427 1.08788957 1.08726868 1.08726729 1.08789767 1.08783655 1.08739654 1.08716837 1.08721490 1.08736281
C84H24_66E3C24F 0.00002966 -3216.56938013 -125.4154976988 84 24 24 1.91992440 1.92877185 1.93918092 1.95601908 2.41956497 2.42361099 2.42436290 2.42761224 2.43015888 2.43126914 2.43180586 2.44269047 2.44351817 2.44640126 2.45741055 2.46038784 2.46059476 2.46112936 2.46589252 2.47369332 2.47563925 2.47703779 2.47912365 2.48386777 114 1.42631622 1.42411259 1.42381915 1.42697135 1.42277978 1.43091490 1.41959383 1.41783940 1.42751043 1.43011085 1.42722310 1.41930957 1.42303327 1.43035015 1.41765812 1.44159307 1.42534727 1.44563247 1.42350668 1.43454246 1.42521519 1.41846435 1.42709922 1.43149543 1.42363833 1.43295622 1.42121006 1.43410047 1.43322571 1.42896487 1.42190206 1.41599788 1.43278833 1.42946156 1.42100496 1.42850831 1.41842507 1.42989773 1.43056011 1.41845687 1.42916794 1.42034962 1.38008250 1.47099080 1.41788707 1.40586776 1.42650241 1.41407282 1.43030960 1.43588683 1.39447937 1.43371721 1.42032522 1.43856050 1.42661491 1.43202775 1.43221560 1.42877270 1.43695021 1.43048472 1.42165339 1.42115246 1.42066656 1.43119525 1.44766949 1.42053519 1.41968178 1.43103210 1.42544354 1.42160594 1.42111185 1.43043162 1.43753219 1.43056009 1.42655574 1.42044731 1.42053388 1.42945480 1.41972003 1.42060367 1.42438937 1.43132689 1.43308027 1.42373117 1.43294914 1.43049200 1.39514105 1.43762933 1.36164078 1.40500855 1.41733965 1.40855737 1.37696572 1.38670313 1.43205363 1.35842433 1.36498506 1.42147089 1.41349653 1.37163236 1.37116038 1.41441808 1.42033483 1.36662770 1.36536592 1.42595374 1.40418345 1.39424852 1.43804196 1.43730361 1.39922801 1.36092699 1.40014149 1.43688085 24 1.08468423 1.08797929 1.08729492 1.08397446 1.08691957 1.08648020 1.08772202 1.08282215 1.08707360 1.08277597 1.08719669 1.08308396 1.08717876 1.08307757 1.08717974 1.08313431 1.08719416 1.08325033 1.08716798 1.08793703 1.08730880 1.08724949 1.08808179 1.08729376
C84H24_679343D 0.00005561 -3216.57620427 -125.4114927238 84 24 24 1.93279970 1.93397800 1.94946345 2.42725258 2.43006606 2.43064872 2.43076191 2.43095673 2.43216902 2.45914266 2.46211497 2.46316652 2.46322297 2.46391346 2.46411193 2.46523308 2.46659662 2.46697170 2.47245568 2.47262444 2.47277825 2.47287595 2.47390770 2.48139718 114 1.42350567 1.43260346 1.42345115 1.43235974 1.42254964 1.42708617 1.41640313 1.42496310 1.42261780 1.43027480 1.42246829 1.41285773 1.42776999 1.42343423 1.41333916 1.43588281 1.43161482 1.43524863 1.42515954 1.42677424 1.43089671 1.41720265 1.42869172 1.43205774 1.43041801 1.42796380 1.42298901 1.43319216 1.42217877 1.42855568 1.42859628 1.41500288 1.44148674 1.44152016 1.43222244 1.43165634 1.42294026 1.42199581 1.43586826 1.42316778 1.43838294 1.42255588 1.42117793 1.42962835 1.46286984 1.40963433 1.39020230 1.41575097 1.42000836 1.42531435 1.43782978 1.42484635 1.42157857 1.41694558 1.43570565 1.42028935 1.42004119 1.42095929 1.43378494 1.43978784 1.42509540 1.42410772 1.42808748 1.39585222 1.45838220 1.40098505 1.43309022 1.41652985 1.42818801 1.41647646 1.42834601 1.41614052 1.42870572 1.42375201 1.42374982 1.45949520 1.39256063 1.41610117 1.42382556 1.42454781 1.40451633 1.42819840 1.42404807 1.42342590 1.42174550 1.40710176 1.42655512 1.37017239 1.38259580 1.40438414 1.43522504 1.43715839 1.39174173 1.36017406 1.40899505 1.41577036 1.38643899 1.44182038 1.44107672 1.39338413 1.35832339 1.40574692 1.43250949 1.36410508 1.37483057 1.41138878 1.42758857 1.42766510 1.41122125 1.36441161 1.37501867 1.36879564 1.42501774 1.42340896 24 1.08415862 1.08410350 1.08444836 1.08726449 1.08371022 1.08723745 1.08715703 1.08730373 1.08781616 1.08785016 1.08731249 1.08724326 1.08805896 1.08732955 1.08723426 1.08335633 1.08717094 1.08719216 1.08719467 1.08337079 1.08716339 1.08726237 1.08733352 1.08733415
C84H24_69F1CA63 0.00003058 -3216.56996218 -125.3565521698 84 24 24 1.93797300 1.94696762 1.95790590 2.39502568 2.42093975 2.43077248 2.43102424 2.43148332 2.44392861 2.45877068 2.46260134 2.46401328 2.46408893 2.46466248 2.46476847 2.46530522 2.46694493 2.46747396 2.47246755 2.47294934 2.47336330 2.47405472 2.47506214 2.48431175 114 1.42740857 1.43143963 1.41646291 1.42434844 1.42274504 1.43355307 1.42034288 1.42600435 1.41749125 1.43078573 1.42343593 1.41623109 1.42672584 1.43299157 1.41626163 1.43592419 1.42719198 1.43975203 1.43030272 1.43001709 1.42878002 1.42341504 1.43272118 1.42141763 1.42506041 1.42559345 1.41560627 1.43558843 1.43520995 1.42847837 1.42877978 1.41575613 1.42810594 1.43096749 1.42919170 1.43699666 1.42345116 1.43528224 1.42405944 1.41924267 1.44253297 1.42803607 1.41684384 1.42874233 1.46325032 1.41211556 1.38278460 1.41782782 1.41694609 1.42636783 1.43186104 1.42371754 1.42553819 1.42362959 1.43197753 1.39646438 1.46013223 1.39902940 1.43608041 1.42088565 1.42968375 1.41136914 1.41599834 1.41980884 1.42574838 1.43709335 1.42424343 1.42165411 1.41772884 1.43570854 1.42033659 1.42030090 1.41944822 1.43532727 1.44038762 1.42502357 1.42197818 1.42781539 1.39036062 1.46634864 1.40524789 1.43064286 1.42877012 1.42943813 1.39719269 1.41245881 1.41432764 1.37955466 1.37977530 1.40701300 1.43271020 1.43385795 1.39978054 1.36206205 1.39736404 1.43608440 1.36073920 1.38135135 1.40569894 1.43451909 1.43656290 1.39293927 1.36070487 1.40788694 1.41698633 1.38553148 1.44235135 1.44163738 1.39161199 1.35800966 1.40795562 1.43037086 1.36595444 1.40195990 24 1.08434614 1.08467256 1.08409407 1.08702593 1.08352607 1.08720016 1.08718201 1.08727215 1.08795165 1.08732716 1.08717807 1.08361041 1.08725106 1.08715518 1.08731138 1.08781864 1.08785962 1.08731089 1.08725290 1.08805070 1.08733093 1.08722237 1.08385446 1.08647130
C84H24_6C8C9315 0.00012469 -3216.58220584 -125.5276502078 84 24 24 1.92860273 1.92864989 1.94791786 1.94797042 2.41450868 2.41451747 2.42828702 2.42830093 2.42998488 2.43000568 2.43059583 2.43061464 2.46204561 2.46204983 2.46254471 2.46295356 2.46297457 2.46790643 2.46792429 2.46995908 2.46996084 2.47019222 2.47019281 2.47326159 114 1.42791887 1.42564459 1.42235870 1.42565158 1.42235016 1.43334485 1.41778685 1.42395675 1.42285692 1.43335418 1.42284919 1.41778751 1.42697558 1.43063620 1.41578044 1.44188657 1.42698479 1.44187320 1.43064089 1.43287535 1.42773016 1.42238557 1.42104738 1.43409685 1.42412642 1.42932798 1.41857407 1.43533622 1.43257952 1.42932080 1.42412843 1.41395205 1.42987501 1.42986750 1.42773907 1.43286705 1.41856815 1.43257711 1.43534731 1.42239044 1.43408543 1.42104831 1.41537959 1.42820086 1.45842427 1.41644710 1.39299691 1.42819191 1.41538232 1.42837515 1.42358969 1.42358361 1.45841821 1.39298836 1.41645610 1.42473708 1.42694557 1.40184453 1.42985370 1.42775401 1.42293757 1.42181516 1.41952331 1.42967961 1.44434108 1.42573411 1.42086923 1.42259802 1.41997555 1.42782599 1.41996861 1.42259915 1.42092383 1.43665479 1.43664709 1.42967184 1.41952551 1.42782979 1.42294793 1.42775130 1.44433709 1.42086216 1.42574125 1.42695420 1.42473423 1.42181493 1.40184616 1.42985673 1.36478648 1.37465199 1.41137862 1.42759452 1.42758832 1.41137957 1.36436436 1.37465183 1.36478594 1.42783683 1.41397298 1.37348726 1.36811856 1.42180614 1.40861205 1.38832083 1.44071868 1.44071132 1.38831853 1.35738844 1.40861143 1.42180613 1.36811991 1.37348509 1.41397396 1.42783535 24 1.08402147 1.08402851 1.08723656 1.08330698 1.08716152 1.08719143 1.08719103 1.08331846 1.08716211 1.08723362 1.08723776 1.08339289 1.08727781 1.08341720 1.08714174 1.08792319 1.08723592 1.08723504 1.08792395 1.08342604 1.08713965 1.08338500 1.08727817 1.08723736
C84H24_6EA64D05 0.00001443 -3216.55373868 -125.2337144612 84 24 24 1.94392822 1.95143725 1.96252334 2.39363169 2.41974753 2.43122894 2.43261381 2.44070120 2.44392308 2.44741894 2.45634827 2.45852176 2.46107322 2.46466846 2.46476377 2.46501545 2.46608350 2.46849735 2.47404038 2.47501419 2.47543333 2.47677590 2.48025594 2.48148023 114 1.42327679 1.42637718 1.42420461 1.43410822 1.41978871 1.42958443 1.41515829 1.41980072 1.42668522 1.42949459 1.42577958 1.41741833 1.42774307 1.42510188 1.41312830 1.44292664 1.42863911 1.44762838 1.42226745 1.43099172 1.43503001 1.41962562 1.43126455 1.43496263 1.43222543 1.42825668 1.43321595 1.42450689 1.42236564 1.42289234 1.42529832 1.41805318 1.43492268 1.43294627 1.42495524 1.42717857 1.41625344 1.42769549 1.42967691 1.41867727 1.43052353 1.42172721 1.37909140 1.47194158 1.42007197 1.40314300 1.42231107 1.41544753 1.43147337 1.43975376 1.39339606 1.42571256 1.41407741 1.44246071 1.42898642 1.42375848 1.42458871 1.42512556 1.44355857 1.45477394 1.40794901 1.40983742 1.40766562 1.45411834 1.37794169 1.42081597 1.42987693 1.41377984 1.41635102 1.42019272 1.42535240 1.43684398 1.42366326 1.42109568 1.41855509 1.43604350 1.42089736 1.42207632 1.42056511 1.43406666 1.43950456 1.42431188 1.43134398 1.42841048 1.39897397 1.43504908 1.36405190 1.40743741 1.42104973 1.40284159 1.37484996 1.39704092 1.41737236 1.38309264 1.43941554 1.43691548 1.40313232 1.35804987 1.38286600 1.38020240 1.40726007 1.43395362 1.43637347 1.39365078 1.36142378 1.40841163 1.41676080 1.38718864 1.44178895 1.44049559 1.39461113 1.35911236 1.40540800 1.43384994 24 1.08474554 1.08350047 1.08341513 1.08790374 1.08723414 1.08398097 1.08688896 1.08652925 1.08758401 1.08767539 1.08729011 1.08708945 1.08347259 1.08727064 1.08356255 1.08729141 1.08714359 1.08731767 1.08781015 1.08785273 1.08732598 1.08723965 1.08809156 1.08731176
C84H24_730457F 0.00018987 -3216.56328350 -125.2935987720 84 24 24 1.93505808 1.94931976 1.95642471 2.39256455 2.39622780 2.43115132 2.43275078 2.44334082 2.44360078 2.45803603 2.45882247 2.46094452 2.46164032 2.46338535 2.46607001 2.46886995 2.46918117 2.46965385 2.47120077 2.47634192 2.47676602 2.47707707 2.48515163 2.48562340 114 1.42893182 1.42352552 1.42132414 1.42636025 1.42019187 1.43318717 1.42143059 1.43119654 1.41681882 1.43168763 1.41637657 1.41819763 1.42752657 1.43996509 1.42180279 1.44428605 1.43198833 1.43058125 1.43327205 1.43082103 1.42980903 1.41838399 1.44344568 1.42904659 1.42525268 1.42958561 1.41546623 1.43702490 1.43839327 1.42708085 1.42255832 1.41525961 1.42868703 1.42800855 1.42521599 1.42982433 1.41654155 1.42944649 1.43152277 1.42252141 1.43235719 1.42325948 1.42759650 1.42776170 1.46466059 1.39933923 1.39372133 1.37769599 1.46915882 1.41618490 1.41138211 1.42681530 1.42890709 1.39593898 1.38163172 1.46422151 1.41213709 1.41453690 1.41763938 1.42921811 1.41026661 1.41612272 1.41956831 1.42597543 1.43598356 1.42450962 1.42298213 1.41953530 1.43477091 1.41935511 1.42264830 1.41682975 1.44107219 1.44226788 1.42010062 1.41852896 1.43336846 1.42002706 1.41888010 1.42198796 1.43321466 1.43604254 1.42526441 1.42286828 1.42914277 1.40222581 1.43332842 1.36412354 1.39944408 1.38189638 1.40261099 1.37869959 1.38154791 1.40484846 1.43461833 1.43636600 1.39374759 1.36037469 1.40585129 1.41958192 1.38254389 1.44412721 1.44403669 1.38462922 1.35634473 1.41813188 1.41066829 1.39176579 1.44021314 1.43967951 1.39532483 1.35991565 1.40465654 1.43306820 24 1.08444895 1.08406224 1.08460712 1.08734246 1.08377166 1.08703795 1.08646041 1.08381854 1.08702642 1.08644396 1.08352231 1.08721476 1.08715354 1.08728760 1.08783005 1.08788940 1.08728246 1.08727160 1.08793226 1.08791982 1.08731120 1.08727446 1.08805057 1.08722737
C84H24_73A4E6C5 0.00032950 -3216.57346376 -125.3765874079 84 24 24 1.93900990 1.93942769 1.93947650 2.42376398 2.42378793 2.42456350 2.42457602 2.42991764 2.42992734 2.45994090 2.45996195 2.46076073 2.46076125 2.46409992 2.46510542 2.46510918 2.46721751 2.46722803 2.46801359 2.46801597 2.47873794 2.47874752 2.47944250 2.47944939 114 1.42907895 1.42038006 1.43052980 1.42536834 1.42338159 1.42906292 1.42339431 1.42039421 1.43053090 1.43818927 1.42423285 1.42425385 1.41483590 1.43165545 1.42682222 1.43294770 1.42453422 1.42450745 1.43818418 1.43323854 1.42091419 1.41661659 1.42800347 1.42992303 1.42092866 1.43323599 1.42140122 1.43143257 1.43144558 1.43164303 1.41485069 1.41663032 1.42992094 1.42799203 1.42453192 1.43817217 1.42681208 1.42452306 1.43294530 1.46894343 1.38615041 1.38617264 1.42169933 1.42498880 1.41068374 1.42374691 1.42109521 1.41946150 1.42503767 1.43034683 1.42207900 1.42800590 1.42639952 1.43320873 1.42700357 1.42947318 1.42811873 1.43367986 1.43453807 1.42109356 1.42046362 1.42943633 1.42047702 1.42109332 1.42503256 1.43186951 1.43188304 1.42948564 1.42700018 1.42942707 1.42639019 1.42801822 1.42812578 1.43454236 1.43367432 1.41945214 1.42110668 1.43320798 1.42498976 1.42169153 1.42502644 1.42209118 1.43034638 1.41068573 1.42375538 1.37254340 1.42058419 1.42790762 1.43110252 1.40149243 1.36683564 1.39663426 1.43016400 1.36187995 1.36259426 1.42858978 1.40083733 1.39534897 1.43721716 1.43722066 1.39534883 1.35986827 1.40084436 1.42858978 1.36259783 1.36188181 1.43015712 1.39663907 1.40148853 1.43110925 1.42790718 1.42058113 1.36683242 1.37254505 24 1.08447014 1.08449067 1.08720593 1.08733256 1.08715274 1.08735798 1.08787302 1.08323625 1.08716359 1.08320820 1.08717997 1.08792185 1.08721161 1.08721005 1.08792245 1.08320734 1.08718049 1.08323159 1.08716535 1.08787182 1.08735823 1.08715098 1.08720887 1.08733275
